***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,30.89,,,,,,System Temp (C):,25.5,,,,,,,
Humidity (%):,33.28,,,,,,Humidity (%):,46.33,,,,,,,
Lamp Intensity:,1537,,,,,,Lamp Intensity:,1459,,,,,,,
Data Date-Time:,2021/10/29T15:22:21,,,,,,Data Date-Time:,2021/10/29T14:59:55,,,,,,,
Total Measurement Time in sec:,3.1554383,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 43min 18sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,0.0239902949663259,3461,3275
904.71879766459,0.0319294722681959,3795,3526
909.91882846218,0.0132423624544457,4129,4005
913.813741916224,0.0375888992313507,4547,4170
917.704275675283,0.0206205357523859,4960,4730
921.590429739357,0.0363567732661095,5616,5165
925.472204108447,0.0291989673120884,6367,5953
929.349598782552,0.0326776133113723,7188,6667
933.222613761673,0.0298577500633677,7646,7138
937.091249045809,0.0242848274181333,8293,7842
942.242616565792,0.0345568146071249,9165,8464
946.101032561631,0.0321038186594402,9501,8824
949.955068862485,0.0206395173904415,9868,9410
953.804725468354,0.0232871658778113,10324,9785
957.650002379239,0.0230835845333071,10799,10240
961.490899595139,0.0213266455751178,11227,10689
965.327417116055,0.0244998360903543,11832,11183
969.159554941986,0.0202118583911697,12205,11650
972.987313072933,0.0209811115665223,12722,12122
978.084177721996,0.0172616801984017,13165,12652
981.901716564645,0.0155719728784505,13600,13121
985.71487571231,0.0145015230604089,13977,13518
989.52365516499,0.0166254443791937,14218,13684
993.328054922685,0.0120077922589139,14558,14161
997.128074985396,0.0166798651381526,14836,14277
1000.92371535312,0.013858501485194,14965,14495
1004.71497602586,0.0120839727996448,15087,14673
1009.76317739732,0.0158206143442202,15263,14717
1013.54421878176,0.0170683986630573,15361,14769
1017.32088047122,0.015707420528801,15371,14825
1021.0931624657,0.0181924056055372,15503,14867
1024.86106476519,0.0177863439583562,15401,14783
1028.62458736969,0.0196267708275426,15412,14731
1032.38373027922,0.0167439437803457,15362,14781
1036.13849349375,0.0189198918648669,15365,14710
1039.8888770133,0.0211681310109617,15387,14655
1044.88257551384,0.0218287309136039,15259,14511
1048.6227397451,0.0197001999333369,15198,14524
1052.35852428137,0.0241770564989847,15162,14341
1056.08992912265,0.0244642045841802,15135,14306
1059.81695426895,0.0225024360779677,15071,14310
1063.53959972027,0.0288486129318202,15093,14123
1067.2578654766,0.027270868096865,15001,14088
1070.97175153795,0.0275447786232626,15068,14142
1075.91678676088,0.0249984221837361,15053,14211
1079.62045353393,0.0273748682588853,15044,14125
1083.31974061199,0.0241884554628082,14952,14142
1087.01464799507,0.0272221733110616,15027,14114
1090.70517568317,0.0260708506800942,15035,14159
1094.39132367628,0.0274628272542619,14981,14063
1098.0730919744,0.0251388388919353,15078,14230
1101.75048057755,0.0213652507240093,14936,14219
1105.4234894857,0.0206336114484813,14957,14263
1110.31402183771,0.0177140573300587,14762,14172
1113.97681145757,0.00980935454481792,14552,14227
1117.63522138245,0.00204733749692235,14246,14179
1121.28925161234,0.000645699727423283,14135,14114
1124.93890214725,-0.00709867289254702,14078,14310
1128.58417298717,-0.00980975332643936,13920,14238
1132.2250641321,-0.0158202169350339,13747,14257
1135.86157558206,-0.018456953195092,13682,14276
1140.70344465646,-0.0125389894088765,13860,14266
1144.32973681812,-0.0085324615081322,13961,14238
1147.95164928479,-0.00729148230557763,13998,14235
1151.56918205647,-0.00438328955822329,14097,14240
1155.18233513317,-0.00479582555721225,14049,14205
1158.79110851489,-0.00733431182197731,14033,14272
1162.39550220162,-0.0119969060385038,13817,14204
1165.99551619337,-0.00928808886174956,13878,14178
1169.59115049013,-0.00606592334380831,13935,14131
1174.37851669362,-0.00943016624655982,13940,14246
1177.96393170208,-0.0115312960746036,14011,14388
1181.54496701556,-0.0110957180161068,14066,14430
1185.12162263406,-0.00925030525766623,14214,14520
1188.69389855757,-0.00919635741049008,14345,14652
1192.2617947861,-0.0125017353202212,14484,14907
1195.82531131964,-0.00776374204741254,14858,15126
1199.3844481582,-0.00745368448111647,15135,15397
1204.12315108408,-0.00433808309344524,15440,15595
1207.67206863434,-0.00626397130989426,15694,15922
1211.21660648961,-0.000215637780946213,16108,16116
1214.7567646499,0.000453070287008941,16304,16287
1218.29254311521,0.00322684184220351,16751,16627
1221.82394188553,0.00283382148001985,16913,16803
1225.35096096087,0.00936575231415169,17249,16881
1228.87360034122,0.00653762154254951,17536,17274
1232.39186002659,0.00839159282265666,17819,17478
1237.07606008155,0.00966688389216151,18262,17860
1240.58410047862,0.0131596364486194,18461,17910
1244.0877611807,0.0138136891209326,18750,18163
1247.58704218781,0.0135467069770058,19016,18432
1251.08194349992,0.0156291243668769,19379,18694
1254.57246511705,0.0137267369440262,19574,18965
1258.0586070392,0.0151915696325959,19869,19186
1261.54036926637,0.0157088827245555,20155,19439
1266.17590604372,0.0146060077712628,20561,19881
1269.64744898258,0.0195859902812125,20954,20030
1273.11461222646,0.0191835798574564,21268,20349
1276.57739577536,0.0179960211957622,21335,20469
1280.03579962927,0.0215896173181378,21816,20758
1283.4898237882,0.0180792364402305,21901,21008
1286.93946825214,0.0210492708825062,22172,21123
1290.3847330211,0.0178770106555239,22342,21441
1293.82561809507,0.0226828927661183,22559,21411
1298.40665200151,0.0195474822252376,22653,21656
1301.83731778718,0.0190608058925404,22776,21798
1305.26360387787,0.0204934330039838,22824,21772
1308.68551027358,0.0186419434943238,22872,21911
1312.1030369743,0.0205287043835545,22894,21837
1315.51618398004,0.0214878209194143,22994,21884
1318.92495129079,0.0214203279313252,22940,21836
1322.32933890656,0.0231691603943771,22964,21771
1326.86170953539,0.0185589185009382,22757,21805
1330.25587786286,0.0184382709029272,22590,21651
1333.64566649535,0.0195364844525847,22620,21625
1337.03107543285,0.0163043196575661,22309,21487
1340.41210467537,0.0142903201496697,22058,21344
1343.7887542229,0.00873747218469152,21639,21208
1347.16102407545,0.00860666471992002,21404,20984
1350.52891423301,0.00311663846237794,21117,20966
1353.89242469559,0.00174209169621145,20733,20650
1358.3702924535,-0.00253905478161662,20295,20414
1361.72358362778,-0.00464858789508459,20072,20288
1365.07249510707,-0.00724760407148008,19907,20242
1368.41702689139,-0.0109465070378596,19549,20048
1371.75717898071,-0.00813446296331656,19411,19778
1375.09295137506,-0.0111032913127372,19115,19610
1378.42434407441,-0.0121074307923844,18712,19241
1381.75135707879,-0.0140339534990764,18391,18995
1385.07399038818,-0.0137536498905106,18026,18606
1389.49735527517,-0.0132413407513959,17604,18149
1392.80976929626,-0.0136875084132695,17240,17792
1396.11780362236,-0.0202525505737533,16863,17668
1399.42145825349,-0.0205252867696857,16613,17417
1402.72073318962,-0.0256071089488512,16152,17133
1406.01562843078,-0.027215040106884,15927,16957
1409.30614397695,-0.0316968256339474,15651,16836
1412.59227982813,-0.0406631949713462,15221,16715
1416.96698143751,-0.0465296431942245,14723,16388
1420.2428980004,-0.0520874298560242,14385,16218
1423.5144348683,-0.0568379921725861,14132,16108
1426.78159204122,-0.0633228905470179,13805,15972
1430.04436951915,-0.0688046198901094,13596,15930
1433.3027673021,-0.0734491251596361,13372,15836
1436.55678539006,-0.0755658647193484,13128,15623
1439.80642378304,-0.0766695101797488,13150,15689
1443.05168248104,-0.0793585226710128,13063,15682
1447.3718812195,-0.080660515335637,12847,15469
1450.6069206292,-0.0807976412699957,12828,15451
1453.83758034391,-0.0811473855976167,12709,15320
1457.06386036364,-0.0793985906191011,12652,15190
1460.28576068838,-0.0835720438780028,12531,15190
1463.50328131814,-0.0771459450961073,12619,15072
1466.71642225291,-0.0842342779657967,12390,15042
1469.9251834927,-0.0830963548197803,12368,14976
1474.19671895356,-0.0780969379280773,12365,14801
1477.39526090505,-0.0747223192160068,12368,14690
1480.58942316156,-0.0811347309609734,12200,14706
1483.77920572308,-0.0766482810403589,12123,14463
1486.96460858962,-0.0755095472355714,12096,14393
1490.14563176117,-0.0725925044101201,11977,14156
1493.32227523774,-0.0727761238842531,11851,14013
1496.49453901933,-0.071806641452987,11819,13944
1499.66242310593,-0.0733579724744914,11700,13853
1503.87945569586,-0.0699192835918724,11690,13732
1507.03712049416,-0.061747371463279,11788,13589
1510.19040559748,-0.0655467070132606,11540,13420
1513.33931100582,-0.0635549176229321,11587,13413
