***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,30.13,,,,,,System Temp (C):,25.5,,,,,,,
Humidity (%):,35.86,,,,,,Humidity (%):,46.33,,,,,,,
Lamp Intensity:,1526,,,,,,Lamp Intensity:,1459,,,,,,,
Data Date-Time:,2021/10/29T15:15:00,,,,,,Data Date-Time:,2021/10/29T14:59:55,,,,,,,
Total Measurement Time in sec:,3.1638943,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 43min 2sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,-0.00499051147090488,3461,3501
904.71879766459,0.0178718387725979,3795,3642
909.91882846218,0.00582385821055683,4129,4074
913.813741916224,0.0167468968467762,4547,4375
917.704275675283,-0.00200921068085946,4960,4983
921.590429739357,0.00740935198161058,5616,5521
925.472204108447,0.0111930640290931,6367,6205
929.349598782552,0.0159375071035272,7188,6929
933.222613761673,0.00750530876008232,7646,7515
937.091249045809,-0.00203759589338701,8293,8332
942.242616565792,0.0087594185715395,9165,8982
946.101032561631,0.0122853938464357,9501,9236
949.955068862485,0.0022945910987506,9868,9816
953.804725468354,0.00257366696710628,10324,10263
957.650002379239,0.00104688132738355,10799,10773
961.490899595139,-0.00419611459360815,11227,11336
965.327417116055,-0.00186793613511934,11832,11883
969.159554941986,-0.000355687556248127,12205,12215
972.987313072933,0.000307344250069358,12722,12713
978.084177721996,-0.00380991325642344,13165,13281
981.901716564645,-0.00391015497011779,13600,13723
985.71487571231,0.00196196614625241,13977,13914
989.52365516499,0.00383505796367118,14218,14093
993.328054922685,-0.00199415971024268,14558,14625
997.128074985396,0.00370415192904245,14836,14710
1000.92371535312,-0.00110138809112005,14965,15003
1004.71497602586,0.00196187304792273,15087,15019
1009.76317739732,0.00045550392313674,15263,15247
1013.54421878176,0.00529078940818023,15361,15175
1017.32088047122,0.00215264124440378,15371,15295
1021.0931624657,0.00459038742032817,15503,15340
1024.86106476519,0.00368144370910591,15401,15271
1028.62458736969,0.00601541239619079,15412,15200
1032.38373027922,0.00586316417196171,15362,15156
1036.13849349375,0.00374712250771367,15365,15233
1039.8888770133,0.00217876308715497,15387,15310
1044.88257551384,0.00340019785766764,15259,15140
1048.6227397451,0.00223464900900386,15198,15120
1052.35852428137,0.00562173364471429,15162,14967
1056.08992912265,0.00656304121078971,15135,14908
1059.81695426895,0.00355898066014405,15071,14948
1063.53959972027,0.00561845189194163,15093,14899
1067.2578654766,0.00337137207334193,15001,14885
1070.97175153795,0.00205122005897737,15068,14997
1075.91678676088,0.00563347892923672,15053,14859
1079.62045353393,0.00777705142844829,15044,14777
1083.31974061199,0.00800281789117494,14952,14679
1087.01464799507,0.00564328968412536,15027,14833
1090.70517568317,0.0036840483547343,15035,14908
1094.39132367628,0.000115974226446109,14981,14977
1098.0730919744,0.00434211257379491,15078,14928
1101.75048057755,-0.00252236230423651,14936,15023
