***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,32.3,,,,,,System Temp (C):,25.5,,,,,,,
Humidity (%):,29.43,,,,,,Humidity (%):,46.33,,,,,,,
Lamp Intensity:,1558,,,,,,Lamp Intensity:,1459,,,,,,,
Data Date-Time:,2021/10/29T15:51:08,,,,,,Data Date-Time:,2021/10/29T14:59:55,,,,,,,
Total Measurement Time in sec:,3.162645,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 44min 10sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,0.100501066393391,3461,2746
904.71879766459,0.0936323032468205,3795,3059
909.91882846218,0.103560819592849,4129,3253
913.813741916224,0.0877661361085141,4547,3715
917.704275675283,0.0975672052876692,4960,3962
921.590429739357,0.0997029131922266,5616,4464
925.472204108447,0.0973023989905471,6367,5089
929.349598782552,0.102259732725917,7188,5680
933.222613761673,0.0947004348553018,7646,6148
937.091249045809,0.0964127941199548,8293,6642
942.242616565792,0.10233392181767,9165,7241
946.101032561631,0.0962705384765915,9501,7612
949.955068862485,0.0925529094913228,9868,7974
953.804725468354,0.0923175823705889,10324,8347
957.650002379239,0.0916733922314727,10799,8744
961.490899595139,0.0933273088015996,11227,9056
965.327417116055,0.0965247805968982,11832,9474
969.159554941986,0.0941610239544044,12205,9826
972.987313072933,0.091212486895167,12722,10312
978.084177721996,0.0853140337344433,13165,10817
981.901716564645,0.0855246174321628,13600,11169
985.71487571231,0.0836599973619505,13977,11528
989.52365516499,0.0842816148198555,14218,11710
993.328054922685,0.0832333798688021,14558,12019
997.128074985396,0.0865975926452749,14836,12154
1000.92371535312,0.0822157778373928,14965,12384
1004.71497602586,0.077027644084656,15087,12635
1009.76317739732,0.0829248176482703,15263,12610
1013.54421878176,0.0820348178675919,15361,12717
1017.32088047122,0.0824199154706631,15371,12714
1021.0931624657,0.0834433471466169,15503,12793
1024.86106476519,0.0764881387914504,15401,12914
1028.62458736969,0.0824510145317864,15412,12747
1032.38373027922,0.0806311233412315,15362,12759
1036.13849349375,0.0841331647274144,15365,12659
1039.8888770133,0.0839319613324919,15387,12683
1044.88257551384,0.0826388181681282,15259,12615
1048.6227397451,0.0826585124477244,15198,12564
1052.35852428137,0.0830827928544607,15162,12522
1056.08992912265,0.0867709334789317,15135,12394
1059.81695426895,0.0883782153460553,15071,12296
1063.53959972027,0.0852138144801218,15093,12404
1067.2578654766,0.0872048644511798,15001,12272
1070.97175153795,0.0860020051057547,15068,12361
1075.91678676088,0.0917618878429048,15053,12186
1079.62045353393,0.0889791386526585,15044,12257
1083.31974061199,0.0875214766096191,14952,12223
1087.01464799507,0.0946975109245104,15027,12083
1090.70517568317,0.0890382547463317,15035,12248
1094.39132367628,0.0935098227497559,14981,12079
1098.0730919744,0.0934101640395035,15078,12160
1101.75048057755,0.09180800408025,14936,12090
1105.4234894857,0.0963876756021629,14957,11980
