***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,32.66,,,,,,System Temp (C):,25.87,,,,,,,
Humidity (%):,15.65,,,,,,Humidity (%):,26.83,,,,,,,
Lamp Intensity:,1563,,,,,,Lamp Intensity:,1464,,,,,,,
Data Date-Time:,2021/10/27T16:15:46,,,,,,Data Date-Time:,2021/10/27T15:20:30,,,,,,,
Total Measurement Time in sec:,3.1379499,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 41min 19sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,-0.127902081304792,3907,5245
904.71879766459,-0.1251179062807,4241,5657
909.91882846218,-0.111709534795196,4783,6186
913.813741916224,-0.116792734891392,5247,6866
917.704275675283,-0.109443570319744,5806,7470
921.590429739357,-0.0955027616650497,6615,8242
925.472204108447,-0.104680111635662,7301,9291
929.349598782552,-0.106520906008745,8062,10303
933.222613761673,-0.115585227361262,8753,11422
937.091249045809,-0.109374315676479,9445,12150
942.242616565792,-0.120594783054392,10098,13330
946.101032561631,-0.113286346932,10737,13937
949.955068862485,-0.114049133023105,11368,14782
953.804725468354,-0.116635856765547,11763,15387
957.650002379239,-0.115930850621622,12410,16207
961.490899595139,-0.115518664873629,12828,16737
965.327417116055,-0.115080492709065,13467,17553
969.159554941986,-0.108110352926569,14109,18097
972.987313072933,-0.109095240292753,14704,18903
978.084177721996,-0.109877323353444,15329,19742
981.901716564645,-0.104881119861401,15958,20317
985.71487571231,-0.106545901098452,16260,20781
989.52365516499,-0.103560132417225,16837,21371
993.328054922685,-0.103299958919406,17123,21721
997.128074985396,-0.10609128298644,17383,22193
1000.92371535312,-0.10061514434292,17694,22307
1004.71497602586,-0.099472853866543,18011,22647
1009.76317739732,-0.107290867576825,17949,22979
1013.54421878176,-0.10449939157609,18016,22917
1017.32088047122,-0.101567691308231,18085,22850
1021.0931624657,-0.099739801276465,18112,22788
1024.86106476519,-0.100311295037973,18035,22721
1028.62458736969,-0.0986282588068151,18011,22603
1032.38373027922,-0.104231228105404,17917,22777
1036.13849349375,-0.100100880730195,17900,22540
1039.8888770133,-0.0988929858565608,17918,22500
1044.88257551384,-0.0975290244451276,17948,22467
1048.6227397451,-0.0999570539625152,17697,22277
1052.35852428137,-0.0998861195667858,17684,22257
1056.08992912265,-0.0997564744444815,17671,22234
1059.81695426895,-0.0997674341679138,17603,22149
1063.53959972027,-0.100663373988412,17650,22254
1067.2578654766,-0.0973909321548905,17690,22137
1070.97175153795,-0.0974830417229991,17723,22183
1075.91678676088,-0.0973513941467349,17702,22150
1079.62045353393,-0.10019241155906,17689,22279
1083.31974061199,-0.0962612916478236,17821,22243
1087.01464799507,-0.0968953431273982,17763,22203
1090.70517568317,-0.0986051957243813,17694,22204
1094.39132367628,-0.0986208626697719,17785,22319
1098.0730919744,-0.0974096469174412,17722,22178
1101.75048057755,-0.101864355262116,17833,22547
