***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,32.01,,,,,,System Temp (C):,25.5,,,,,,,
Humidity (%):,30.68,,,,,,Humidity (%):,46.33,,,,,,,
Lamp Intensity:,1549,,,,,,Lamp Intensity:,1459,,,,,,,
Data Date-Time:,2021/10/29T15:38:52,,,,,,Data Date-Time:,2021/10/29T14:59:55,,,,,,,
Total Measurement Time in sec:,3.1690998,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 43min 42sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,0.0175405841820543,3461,3324
904.71879766459,0.0260572320618737,3795,3574
909.91882846218,0.0221158841667912,4129,3924
913.813741916224,0.0258754920452902,4547,4284
917.704275675283,0.019428551838326,4960,4743
921.590429739357,0.0346783383966891,5616,5185
925.472204108447,0.0330828382216976,6367,5900
929.349598782552,0.036998335685351,7188,6601
933.222613761673,0.0274913474506933,7646,7177
937.091249045809,0.0278437265708803,8293,7778
942.242616565792,0.0344029095265809,9165,8467
946.101032561631,0.0292585492539173,9501,8882
949.955068862485,0.0296866747385616,9868,9216
953.804725468354,0.0241312759237265,10324,9766
957.650002379239,0.0206728284313322,10799,10297
961.490899595139,0.0203931586418433,11227,10712
965.327417116055,0.0249272339598686,11832,11172
969.159554941986,0.0231668901675031,12205,11571
972.987313072933,0.0219136130833823,12722,12096
978.084177721996,0.0199474074279183,13165,12574
981.901716564645,0.0165329117342508,13600,13092
985.71487571231,0.0218563071639341,13977,13291
989.52365516499,0.0166254443791937,14218,13684
993.328054922685,0.0195872949684241,14558,13916
997.128074985396,0.0206831709101442,14836,14146
1000.92371535312,0.02004449238524,14965,14290
1004.71497602586,0.0184646326171878,15087,14459
1009.76317739732,0.0210754976983329,15263,14540
1013.54421878176,0.0206411578618353,15361,14648
1017.32088047122,0.0169983055705297,15371,14781
1021.0931624657,0.0205356741589037,15503,14787
1024.86106476519,0.0182860567748249,15401,14766
1028.62458736969,0.0227928219512071,15412,14624
1032.38373027922,0.0236743219397305,15362,14547
1036.13849349375,0.02161489849144,15365,14619
1039.8888770133,0.0244103705500005,15387,14546
1044.88257551384,0.0223078533307054,15259,14495
1048.6227397451,0.0267238209502708,15198,14291
1052.35852428137,0.0218815938475616,15162,14417
1056.08992912265,0.0242214124146683,15135,14314
1059.81695426895,0.0226845683859016,15071,14304
1063.53959972027,0.0293716925368276,15093,14106
1067.2578654766,0.019752810922564,15001,14334
1070.97175153795,0.0267470633492117,15068,14168
1075.91678676088,0.0241435716094307,15053,14239
1079.62045353393,0.0259934745029011,15044,14170
1083.31974061199,0.0207016016779761,14952,14256
1087.01464799507,0.0199598607091599,15027,14352
1090.70517568317,0.0207663315657266,15035,14333
1094.39132367628,0.0218783504412723,14981,14245
1098.0730919744,0.0192580252618741,15078,14424
1101.75048057755,0.016113154603527,14936,14392
1105.4234894857,0.0121009104200401,14957,14546
