***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,33.12,,,,,,System Temp (C):,25.87,,,,,,,
Humidity (%):,15.17,,,,,,Humidity (%):,26.83,,,,,,,
Lamp Intensity:,1566,,,,,,Lamp Intensity:,1464,,,,,,,
Data Date-Time:,2021/10/27T16:49:36,,,,,,Data Date-Time:,2021/10/27T15:20:30,,,,,,,
Total Measurement Time in sec:,3.1590261,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 42min 16sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,0.149206885442553,3907,2771
904.71879766459,0.175221697939272,4241,2833
909.91882846218,0.17795665124397,4783,3175
913.813741916224,0.179706764356279,5247,3469
917.704275675283,0.188458240281295,5806,3762
921.590429739357,0.179254091291607,6615,4378
925.472204108447,0.174695624156664,7301,4883
929.349598782552,0.166712265252315,8062,5492
933.222613761673,0.171599453616495,8753,5896
937.091249045809,0.166113830911506,9445,6443
942.242616565792,0.159447647531621,10098,6995
946.101032561631,0.166312546256236,10737,7321
949.955068862485,0.162421779031422,11368,7821
953.804725468354,0.157552476315765,11763,8184
957.650002379239,0.157710664888741,12410,8631
961.490899595139,0.152904268436223,12828,9021
965.327417116055,0.150132390574505,13467,9531
969.159554941986,0.156192295546267,14109,9847
972.987313072933,0.15388206350036,14704,10317
978.084177721996,0.152170501083315,15329,10798
981.901716564645,0.155353183155282,15958,11159
985.71487571231,0.152770449047396,16260,11438
989.52365516499,0.156189885628165,16837,11751
993.328054922685,0.157412917334084,17123,11917
997.128074985396,0.157770278837597,17383,12088
1000.92371535312,0.16414427566114,17694,12125
1004.71497602586,0.162116141062368,18011,12400
1009.76317739732,0.157338755951706,17949,12494
1013.54421878176,0.15986157956645,18016,12468
1017.32088047122,0.159540778558355,18085,12525
1021.0931624657,0.159426511515316,18112,12547
1024.86106476519,0.158858836960962,18035,12510
1028.62458736969,0.162747026547717,18011,12382
1032.38373027922,0.157155118605561,17917,12477
1036.13849349375,0.160729161735642,17900,12363
1039.8888770133,0.161376485578722,17918,12357
1044.88257551384,0.162067869982477,17948,12358
1048.6227397451,0.159019694780758,17697,12271
1052.35852428137,0.163898758959535,17684,12125
1056.08992912265,0.162684848946136,17671,12150
1059.81695426895,0.164095360448515,17603,12064
1063.53959972027,0.166406886476274,17650,12032
1067.2578654766,0.167209572382605,17690,12037
1070.97175153795,0.166686065964104,17723,12074
1075.91678676088,0.170000755891967,17702,11968
1079.62045353393,0.168666824846682,17689,11996
1083.31974061199,0.173527823802016,17821,11951
1087.01464799507,0.17393286060785,17763,11901
1090.70517568317,0.168753364082258,17694,11997
1094.39132367628,0.170836433775232,17785,12001
1098.0730919744,0.171108485822802,17722,11951
1101.75048057755,0.172658850254714,17833,11983
1105.4234894857,0.174777426007581,17823,11918
1110.31402183771,0.172457283656766,17554,11801
1113.97681145757,0.174165994772361,17556,11756
