***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,32.05,,,,,,System Temp (C):,25.5,,,,,,,
Humidity (%):,29.41,,,,,,Humidity (%):,46.33,,,,,,,
Lamp Intensity:,1551,,,,,,Lamp Intensity:,1459,,,,,,,
Data Date-Time:,2021/10/29T15:50:25,,,,,,Data Date-Time:,2021/10/29T14:59:55,,,,,,,
Total Measurement Time in sec:,3.175577,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 44min 4sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,0.0281207537550093,3461,3244
904.71879766459,0.0253287535876248,3795,3580
909.91882846218,0.019467738877103,4129,3948
913.813741916224,0.0271953827782841,4547,4271
917.704275675283,0.0140595207691889,4960,4802
921.590429739357,0.030759363805538,5616,5232
925.472204108447,0.0351488029558277,6367,5872
929.349598782552,0.0343745881980921,7188,6641
933.222613761673,0.0188045691374971,7646,7322
937.091249045809,0.023510190603428,8293,7856
942.242616565792,0.0297601871503215,9165,8558
946.101032561631,0.0278916140546996,9501,8910
949.955068862485,0.0271494066732014,9868,9270
953.804725468354,0.0242647065608261,10324,9763
957.650002379239,0.023507907460959,10799,10230
961.490899595139,0.0237304581224991,11227,10630
965.327417116055,0.0244998360903543,11832,11183
969.159554941986,0.0210701112875561,12205,11627
972.987313072933,0.0203009321292845,12722,12141
978.084177721996,0.0131279512664295,13165,12773
981.901716564645,0.0124717409024884,13600,13215
985.71487571231,0.0146621884027405,13977,13513
989.52365516499,0.00733133848255608,14218,13980
993.328054922685,0.00919542990510749,14558,14253
997.128074985396,0.0136183453810563,14836,14378
1000.92371535312,0.00843942694440558,14965,14677
1004.71497602586,0.0111969331082975,15087,14703
1009.76317739732,0.00955100875766636,15263,14931
1013.54421878176,0.00925828942942807,15361,15037
1017.32088047122,0.00910791291727453,15371,15052
1021.0931624657,0.013023554957191,15503,15045
1024.86106476519,0.0125302449246425,15401,14963
1028.62458736969,0.00963048940519234,15412,15074
1032.38373027922,0.00850745376630888,15362,15064
1036.13849349375,0.00934248410278768,15365,15038
1039.8888770133,0.0108600712466496,15387,15007
1044.88257551384,0.0126778693784123,15259,14820
1048.6227397451,0.0134657746553263,15198,14734
1052.35852428137,0.0111702189816452,15162,14777
1056.08992912265,0.0144710145070384,15135,14639
1059.81695426895,0.0165943967120165,15071,14506
1063.53959972027,0.0172278989196831,15093,14506
1067.2578654766,0.0149319540738261,15001,14494
1070.97175153795,0.0154314712233835,15068,14542
1075.91678676088,0.023381731464057,15053,14264
1079.62045353393,0.0176758449955725,15044,14444
1083.31974061199,0.0157641465408574,14952,14419
1087.01464799507,0.0210202614499095,15027,14317
1090.70517568317,0.0198582719613416,15035,14363
1094.39132367628,0.0216954639358029,14981,14251
1098.0730919744,0.0241633068643957,15078,14262
1101.75048057755,0.0244918902276176,14936,14117
1105.4234894857,0.0270445444542555,14957,14054
