***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,31.49,,,,,,System Temp (C):,25.87,,,,,,,
Humidity (%):,18.31,,,,,,Humidity (%):,26.83,,,,,,,
Lamp Intensity:,1548,,,,,,Lamp Intensity:,1464,,,,,,,
Data Date-Time:,2021/10/27T15:43:37,,,,,,Data Date-Time:,2021/10/27T15:20:30,,,,,,,
Total Measurement Time in sec:,3.1523656,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 40min 26sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,-0.110328539632927,3907,5037
904.71879766459,-0.102182395876211,4241,5366
909.91882846218,-0.0970008031164467,4783,5980
913.813741916224,-0.0977204029921764,5247,6571
917.704275675283,-0.0893951925250283,5806,7133
921.590429739357,-0.0822886195587338,6615,7995
925.472204108447,-0.0868851195728008,7301,8918
929.349598782552,-0.0889730047253827,8062,9895
933.222613761673,-0.0907840093133631,8753,10788
937.091249045809,-0.0909375306128471,9445,11645
942.242616565792,-0.10113854778438,10098,12746
946.101032561631,-0.0984523998068225,10737,13469
949.955068862485,-0.0902578046567085,11368,13994
953.804725468354,-0.0975961897996627,11763,14727
957.650002379239,-0.0948192550952604,12410,15438
961.490899595139,-0.0972349013582766,12828,16047
965.327417116055,-0.0932114970175961,13467,16691
969.159554941986,-0.0903785861872945,14109,17373
972.987313072933,-0.0880541040335002,14704,18009
978.084177721996,-0.0881817637115535,15329,18780
981.901716564645,-0.0806845293217656,15958,19216
985.71487571231,-0.083786369347143,16260,19720
989.52365516499,-0.0783335144479437,16837,20165
993.328054922685,-0.0783434520893454,17123,20508
997.128074985396,-0.0779803618714743,17383,20802
1000.92371535312,-0.0744139519957103,17694,21001
1004.71497602586,-0.0706955946796364,18011,21195
1009.76317739732,-0.0752559015782567,17949,21345
1013.54421878176,-0.0744102627831358,18016,21383
1017.32088047122,-0.0759070231640767,18085,21539
1021.0931624657,-0.0741891618873692,18112,21486
1024.86106476519,-0.0775728950495232,18035,21562
1028.62458736969,-0.0780303486993844,18011,21556
1032.38373027922,-0.0792741531999533,17917,21505
1036.13849349375,-0.0797671885857473,17900,21509
1039.8888770133,-0.0761286882917862,17918,21351
1044.88257551384,-0.0731180040575413,17948,21239
1048.6227397451,-0.0785181446655789,17697,21204
1052.35852428137,-0.0763313027621755,17684,21082
1056.08992912265,-0.077576705432376,17671,21127
1059.81695426895,-0.0741854024521495,17603,20882
1063.53959972027,-0.0754125385092361,17650,20997
1067.2578654766,-0.0753591833554231,17690,21042
1070.97175153795,-0.072335727745691,17723,20935
1075.91678676088,-0.0757246393026577,17702,21074
1079.62045353393,-0.0744125970397869,17689,20995
1083.31974061199,-0.0734532862903136,17821,21105
1087.01464799507,-0.0745808558859513,17763,21091
1090.70517568317,-0.0768884536252267,17694,21121
1094.39132367628,-0.0765482224418495,17785,21213
