***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,33.22,,,,,,System Temp (C):,25.87,,,,,,,
Humidity (%):,15.86,,,,,,Humidity (%):,26.83,,,,,,,
Lamp Intensity:,1565,,,,,,Lamp Intensity:,1464,,,,,,,
Data Date-Time:,2021/10/27T16:48:00,,,,,,Data Date-Time:,2021/10/27T15:20:30,,,,,,,
Total Measurement Time in sec:,3.1738669,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 42min 12sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,0.0753080373289849,3907,3285
904.71879766459,0.0906574064681682,4241,3442
909.91882846218,0.0884131158134649,4783,3902
913.813741916224,0.0901957315512068,5247,4263
917.704275675283,0.0899350328615671,5806,4720
921.590429739357,0.103858872963384,6615,5208
925.472204108447,0.085231098057144,7301,6000
929.349598782552,0.090798644685067,8062,6541
933.222613761673,0.0882762783429481,8753,7143
937.091249045809,0.0812738357152455,9445,7833
942.242616565792,0.0665169227422035,10098,8664
946.101032561631,0.0723668496866257,10737,9089
949.955068862485,0.0815409650171985,11368,9422
953.804725468354,0.0733939413606646,11763,9934
957.650002379239,0.074406206926242,12410,10456
961.490899595139,0.0675961661750911,12828,10979
965.327417116055,0.0657873820937872,13467,11574
969.159554941986,0.0704235746125578,14109,11997
972.987313072933,0.0725103929178737,14704,12443
978.084177721996,0.0703361586922892,15329,13037
981.901716564645,0.0729021282199013,15958,13492
985.71487571231,0.0706753529101746,16260,13818
989.52365516499,0.0756924642266959,16837,14144
993.328054922685,0.070895990801124,17123,14544
997.128074985396,0.0732803543366168,17383,14684
1000.92371535312,0.0724301915414117,17694,14976
1004.71497602586,0.0745808748905286,18011,15169
1009.76317739732,0.0738570157134815,17949,15142
1013.54421878176,0.0734149612522518,18016,15214
1017.32088047122,0.0736501557376186,18085,15264
1021.0931624657,0.0710947951436424,18112,15377
1024.86106476519,0.0714247158367831,18035,15300
1028.62458736969,0.0759860350594157,18011,15120
1032.38373027922,0.0724515179357604,17917,15164
1036.13849349375,0.074307716468886,17900,15085
1039.8888770133,0.0720463712873926,17918,15179
1044.88257551384,0.0746079093472008,17948,15115
1048.6227397451,0.0757347373478535,17697,14865
1052.35852428137,0.077318790838879,17684,14800
1056.08992912265,0.077968852000531,17671,14767
1059.81695426895,0.0777378903841843,17603,14718
1063.53959972027,0.0797524788937313,17650,14689
1067.2578654766,0.0826319581555051,17690,14625
1070.97175153795,0.0811903598959228,17723,14701
1075.91678676088,0.082332960394736,17702,14645
1079.62045353393,0.0821028794167601,17689,14642
1083.31974061199,0.0823756633363889,17821,14742
1087.01464799507,0.0840345729794985,17763,14638
1090.70517568317,0.0836219236114085,17694,14595
1094.39132367628,0.0830025107839186,17785,14691
1098.0730919744,0.0859781956715439,17722,14539
1101.75048057755,0.0832870968712539,17833,14721
1105.4234894857,0.0859146287065932,17823,14624
