***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,32.23,,,,,,System Temp (C):,25.87,,,,,,,
Humidity (%):,16.03,,,,,,Humidity (%):,26.83,,,,,,,
Lamp Intensity:,1557,,,,,,Lamp Intensity:,1464,,,,,,,
Data Date-Time:,2021/10/27T16:26:51,,,,,,Data Date-Time:,2021/10/27T15:20:30,,,,,,,
Total Measurement Time in sec:,3.1616103,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 41min 37sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,-0.0826503060715658,3907,4726
904.71879766459,-0.0694993682843135,4241,4977
909.91882846218,-0.0832781099957789,4783,5794
913.813741916224,-0.0762468127085754,5247,6254
917.704275675283,-0.0709885484043831,5806,6837
921.590429739357,-0.0587954522612877,6615,7574
925.472204108447,-0.0665982420747271,7301,8511
929.349598782552,-0.0491968592062196,8062,9029
933.222613761673,-0.073286659483612,8753,10362
937.091249045809,-0.0865896769261588,9445,11529
942.242616565792,-0.0776877379915926,10098,12076
946.101032561631,-0.0631687024002977,10737,12418
949.955068862485,-0.0664990351744549,11368,13249
953.804725468354,-0.078238754301923,11763,14085
957.650002379239,-0.0764312414869345,12410,14798
961.490899595139,-0.0745694668678646,12828,15231
965.327417116055,-0.0747405353401687,13467,15996
969.159554941986,-0.060018781076889,14109,16200
972.987313072933,-0.0576410675843562,14704,16791
978.084177721996,-0.0684054363563727,15329,17944
981.901716564645,-0.0719641053466208,15958,18834
985.71487571231,-0.0624131388932484,16260,18773
989.52365516499,-0.0616489351803399,16837,19405
993.328054922685,-0.0710399061741048,17123,20166
997.128074985396,-0.0568255093680731,17383,19813
1000.92371535312,-0.0661465959251654,17694,20605
1004.71497602586,-0.0616895229518169,18011,20760
1009.76317739732,-0.0645864594682578,17949,20827
1013.54421878176,-0.0586513490735947,18016,20621
1017.32088047122,-0.0646939254847619,18085,20990
1021.0931624657,-0.0637148541601456,18112,20974
1024.86106476519,-0.057940772586342,18035,20609
1028.62458736969,-0.0632348336008763,18011,20834
1032.38373027922,-0.0655698980375066,17917,20837
1036.13849349375,-0.0679784424653523,17900,20933
1039.8888770133,-0.0672721479404349,17918,20920
1044.88257551384,-0.0578860705584532,17948,20507
1048.6227397451,-0.0576881511835306,17697,20211
1052.35852428137,-0.071983559858328,17684,20872
1056.08992912265,-0.0642384385799062,17671,20488
1059.81695426895,-0.067457544107809,17603,20561
1063.53959972027,-0.0599804670586502,17650,20264
1067.2578654766,-0.0608792610585967,17690,20352
1070.97175153795,-0.0599844914777589,17723,20348
1075.91678676088,-0.0571785088640548,17702,20193
1079.62045353393,-0.0565071045010619,17689,20147
1083.31974061199,-0.0590598585810665,17821,20417
1087.01464799507,-0.0626187096782986,17763,20518
1090.70517568317,-0.0622084462005478,17694,20419
1094.39132367628,-0.053962466998967,17785,20138
1098.0730919744,-0.0522131508539206,17722,19986
1101.75048057755,-0.0474540409883556,17833,19892
1105.4234894857,-0.0527335015573612,17823,20124
1110.31402183771,-0.0590791663213107,17554,20112
1113.97681145757,-0.0624067505114398,17556,20269
1117.63522138245,-0.0717170845460558,17410,20536
1121.28925161234,-0.0714820286126119,17215,20295
1124.93890214725,-0.0776882094378027,17240,20617
1128.58417298717,-0.077543570707383,17137,20487
1132.2250641321,-0.0698413119799343,17069,20047
1135.86157558206,-0.080808808612768,17090,20585
1140.70344465646,-0.0666097074703416,17308,20177
1144.32973681812,-0.0600746585082899,17344,19917
1147.95164928479,-0.0586727455261927,17290,19791
1151.56918205647,-0.0612472532049935,17345,19972
1155.18233513317,-0.0544210052361309,17341,19656
1158.79110851489,-0.0571487637669952,17207,19627
1162.39550220162,-0.0610820414933046,17243,19847
1165.99551619337,-0.0566112120495075,17209,19605
1169.59115049013,-0.054814476925996,17439,19785
1174.37851669362,-0.045422084842959,17487,19415
1177.96393170208,-0.0456859125764478,17597,19549
1181.54496701556,-0.0485356865928266,17608,19690
1185.12162263406,-0.0477330856221828,18007,20099
1188.69389855757,-0.0553778233047359,18059,20515
1192.2617947861,-0.0428197489288354,18423,20332
1195.82531131964,-0.0545950690793677,18611,21104
1199.3844481582,-0.0518101158516027,18918,21315
1204.12315108408,-0.0522871341205156,19071,21511
1207.67206863434,-0.0551754213626987,19569,22220
1211.21660648961,-0.0496481140220943,19825,22226
1214.7567646499,-0.0434728659784713,20184,22309
1218.29254311521,-0.04904898715889,20558,23016
1221.82394188553,-0.0556753688167836,20771,23612
1225.35096096087,-0.0499681448164421,21052,23619
