***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,32.1,,,,,,System Temp (C):,25.5,,,,,,,
Humidity (%):,30.8,,,,,,Humidity (%):,46.33,,,,,,,
Lamp Intensity:,1549,,,,,,Lamp Intensity:,1459,,,,,,,
Data Date-Time:,2021/10/29T15:39:01,,,,,,Data Date-Time:,2021/10/29T14:59:55,,,,,,,
Total Measurement Time in sec:,3.1731028,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 43min 44sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,0.0278530838039146,3461,3246
904.71879766459,0.0427796044094857,3795,3439
909.91882846218,0.019467738877103,4129,3948
913.813741916224,0.0275005434526759,4547,4268
917.704275675283,0.0164173583688848,4960,4776
921.590429739357,0.0298472414080255,5616,5243
925.472204108447,0.0361854825182619,6367,5858
929.349598782552,0.0414954102471237,7188,6533
933.222613761673,0.0279151380152092,7646,7170
937.091249045809,0.0234549122374266,8293,7857
942.242616565792,0.0338390570660332,9165,8478
946.101032561631,0.0340769909855577,9501,8784
949.955068862485,0.0189352254614921,9868,9447
953.804725468354,0.0221347201587418,10324,9811
957.650002379239,0.0222785113571391,10799,10259
961.490899595139,0.0212860174370178,11227,10690
965.327417116055,0.0298531221011777,11832,11046
969.159554941986,0.0213690320474622,12205,11619
972.987313072933,0.0249400677135701,12722,12012
978.084177721996,0.0217471639929893,13165,12522
981.901716564645,0.0179616772416947,13600,13049
985.71487571231,0.0222813008569818,13977,13278
989.52365516499,0.0198747837614921,14218,13582
993.328054922685,0.0208061267542118,14558,13877
997.128074985396,0.020591078070378,14836,14149
1000.92371535312,0.0171064775714971,14965,14387
1004.71497602586,0.0205420964039844,15087,14390
1009.76317739732,0.0197930284271473,15263,14583
1013.54421878176,0.0201374218389044,15361,14665
1017.32088047122,0.0230041766725322,15371,14578
1021.0931624657,0.0226259678742009,15503,14716
1024.86106476519,0.0208524503816704,15401,14679
1028.62458736969,0.0235061445565262,15412,14600
1032.38373027922,0.0249300276362344,15362,14505
1036.13849349375,0.025104663801103,15365,14502
1039.8888770133,0.0218799434741872,15387,14631
1044.88257551384,0.0226675423417302,15259,14483
1048.6227397451,0.0237558275838513,15198,14389
1052.35852428137,0.0210389461233426,15162,14445
1056.08992912265,0.0280000298351177,15135,14190
1059.81695426895,0.0236572328056962,15071,14272
1063.53959972027,0.0264872276623541,15093,14200
1067.2578654766,0.024934292970012,15001,14164
1070.97175153795,0.0239970011542591,15068,14258
1075.91678676088,0.0224996679206429,15053,14293
1079.62045353393,0.0243110496832527,15044,14225
1083.31974061199,0.0208539482898106,14952,14251
1087.01464799507,0.0195968899551413,15027,14364
1090.70517568317,0.0175963949592146,15035,14438
1094.39132367628,0.0181747122544978,14981,14367
1098.0730919744,0.0201924135835169,15078,14393
1101.75048057755,0.0161433317554623,14936,14391
1105.4234894857,0.0172970680776477,14957,14373
