***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,32.14,,,,,,System Temp (C):,25.5,,,,,,,
Humidity (%):,29.43,,,,,,Humidity (%):,46.33,,,,,,,
Lamp Intensity:,1555,,,,,,Lamp Intensity:,1459,,,,,,,
Data Date-Time:,2021/10/29T15:50:39,,,,,,Data Date-Time:,2021/10/29T14:59:55,,,,,,,
Total Measurement Time in sec:,3.1465713,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 44min 6sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,0.0440737180511945,3461,3127
904.71879766459,0.0371336338958736,3795,3484
909.91882846218,0.0407725571608897,4129,3759
913.813741916224,0.0311792951779788,4547,4232
917.704275675283,0.0370886502110735,4960,4554
921.590429739357,0.0400723232873528,5616,5121
925.472204108447,0.0418567625292027,6367,5782
929.349598782552,0.0545188105552035,7188,6340
933.222613761673,0.0326655667541291,7646,7092
937.091249045809,0.0392143781328927,8293,7577
942.242616565792,0.0445219435483682,9165,8272
946.101032561631,0.0379506552701949,9501,8706
949.955068862485,0.0401314203385089,9868,8997
953.804725468354,0.0424329724868362,10324,9363
957.650002379239,0.0374413781805685,10799,9907
961.490899595139,0.0365840253546033,11227,10320
965.327417116055,0.0376284228042877,11832,10850
969.159554941986,0.0367385058342208,12205,11215
972.987313072933,0.0313504347519182,12722,11836
978.084177721996,0.0232410787272885,13165,12479
981.901716564645,0.0289152479348918,13600,12724
985.71487571231,0.0261580758899467,13977,13160
989.52365516499,0.0254097320406197,14218,13410
993.328054922685,0.0244517201923304,14558,13761
997.128074985396,0.0259028594886891,14836,13977
1000.92371535312,0.0229719202833421,14965,14194
1004.71497602586,0.0226902012546831,15087,14319
1009.76317739732,0.0255791102847467,15263,14390
1013.54421878176,0.0271531580619812,15361,14430
1017.32088047122,0.0230935591340496,15371,14575
1021.0931624657,0.0270456268074065,15503,14567
1024.86106476519,0.024685927539345,15401,14550
1028.62458736969,0.0227037389488976,15412,14627
1032.38373027922,0.0234057138607195,15362,14556
1036.13849349375,0.0258239922999676,15365,14478
1039.8888770133,0.0279478201390905,15387,14428
1044.88257551384,0.0278864392619452,15259,14310
1048.6227397451,0.0273624670595447,15198,14270
1052.35852428137,0.0261803753856727,15162,14275
1056.08992912265,0.0291032340233527,15135,14154
1059.81695426895,0.0272321961366222,15071,14155
1063.53959972027,0.0333616068775272,15093,13977
1067.2578654766,0.0317016924540168,15001,13945
1070.97175153795,0.0319585979953605,15068,13999
1075.91678676088,0.0351084566319809,15053,13884
1079.62045353393,0.0333810325263844,15044,13931
1083.31974061199,0.0315282951705973,14952,13905
1087.01464799507,0.0332954542501806,15027,13918
1090.70517568317,0.0349330461604408,15035,13873
1094.39132367628,0.0358820678085905,14981,13793
1098.0730919744,0.038433183100537,15078,13801
1101.75048057755,0.0346070564603843,14936,13792
1105.4234894857,0.035311722057516,14957,13789
1110.31402183771,0.0360855582372887,14762,13585
1113.97681145757,0.0359151286841004,14552,13397
1117.63522138245,0.0334152196691818,14246,13191
1121.28925161234,0.0366198009284383,14135,12992
1124.93890214725,0.0409579296759075,14078,12811
1128.58417298717,0.0415830426993546,13920,12649
1132.2250641321,0.042132566583057,13747,12476
1135.86157558206,0.0431483894037817,13682,12388
1140.70344465646,0.0466287633359511,13860,12449
1144.32973681812,0.0543410718706488,13961,12319
1147.95164928479,0.0585685167731325,13998,12232
1151.56918205647,0.0650153478019373,14097,12137
1155.18233513317,0.0649677318536301,14049,12097
1158.79110851489,0.0666322646829529,14033,12037
1162.39550220162,0.0639189525813537,13817,11926
1165.99551619337,0.0700034448612222,13878,11812
1169.59115049013,0.080023537085727,13935,11590
1174.37851669362,0.0765225708357502,13940,11688
1177.96393170208,0.0807027454491211,14011,11635
1181.54496701556,0.0754061920266369,14066,11824
1185.12162263406,0.0676756043642149,14214,12163
1188.69389855757,0.0628937769668426,14345,12411
1192.2617947861,0.0566063090505359,14484,12714
1195.82531131964,0.0538279540917726,14858,13126
1199.3844481582,0.0487809352663588,15135,13527
1204.12315108408,0.0387510888409568,15440,14122
1207.67206863434,0.0381560077524822,15694,14374
1211.21660648961,0.0368092507535903,16108,14799
1214.7567646499,0.0329434843138636,16304,15113
1218.29254311521,0.0345504249283266,16751,15470
1221.82394188553,0.0319891784255486,16913,15712
1225.35096096087,0.032589656114287,17249,16002
1228.87360034122,0.0307848120614401,17536,16336
1232.39186002659,0.0283489344522546,17819,16693
1237.07606008155,0.0323017764271284,18262,16953
1240.58410047862,0.0341234810010309,18461,17066
1244.0877611807,0.0350555954545025,18750,17296
1247.58704218781,0.034743074699552,19016,17554
1251.08194349992,0.0395789802231084,19379,17691
1254.57246511705,0.0344331190754643,19574,18082
1258.0586070392,0.0368655496659274,19869,18252
1261.54036926637,0.036296498041686,20155,18539
1266.17590604372,0.0365364742521669,20561,18902
1269.64744898258,0.0408251612763723,20954,19074
1273.11461222646,0.0409110382055546,21268,19356
1276.57739577536,0.0399051789745968,21335,19462
