***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,30.71,,,,,,System Temp (C):,25.5,,,,,,,
Humidity (%):,33.11,,,,,,Humidity (%):,46.33,,,,,,,
Lamp Intensity:,1534,,,,,,Lamp Intensity:,1459,,,,,,,
Data Date-Time:,2021/10/29T15:21:42,,,,,,Data Date-Time:,2021/10/29T14:59:55,,,,,,,
Total Measurement Time in sec:,3.1538185,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 43min 13sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,0.00239073330258625,3461,3442
904.71879766459,0.000687174956505976,3795,3789
909.91882846218,-0.0158017800837174,4129,4282
913.813741916224,-0.00776222657770251,4547,4629
917.704275675283,-0.0134488593164189,4960,5116
921.590429739357,-0.00361946250478023,5616,5663
925.472204108447,0.00349272852758515,6367,6316
929.349598782552,0.00718865464003681,7188,7070
933.222613761673,-0.00170067238042463,7646,7676
937.091249045809,-0.00339070142528592,8293,8358
942.242616565792,0.0055798773808366,9165,9048
946.101032561631,-0.00314261968526914,9501,9570
949.955068862485,-0.00841200818234148,9868,10061
953.804725468354,-0.0109249172078003,10324,10587
957.650002379239,-0.0120176818227227,10799,11102
961.490899595139,-0.00994289842155416,11227,11487
965.327417116055,-0.00644868383593148,11832,12009
969.159554941986,-0.0162045523913628,12205,12669
972.987313072933,-0.00922089259651784,12722,12995
978.084177721996,-0.0184078003144938,13165,13735
981.901716564645,-0.015310434589003,13600,14088
985.71487571231,-0.0166423721926687,13977,14523
989.52365516499,-0.0191510728098998,14218,14859
993.328054922685,-0.0199687345859827,14558,15243
997.128074985396,-0.0174429682954389,14836,15444
1000.92371535312,-0.0205185418293154,14965,15689
1004.71497602586,-0.0209328908577503,15087,15832
1009.76317739732,-0.0195834210695535,15263,15967
1013.54421878176,-0.0163139688899678,15361,15949
1017.32088047122,-0.016194685964428,15371,15955
1021.0931624657,-0.0145177753208545,15503,16030
1024.86106476519,-0.0177908005702518,15401,16045
1028.62458736969,-0.0130735355582295,15412,15883
1032.38373027922,-0.0143206840082542,15362,15877
1036.13849349375,-0.0140169955483773,15365,15869
1039.8888770133,-0.0112556797523452,15387,15791
1044.88257551384,-0.0146634834950999,15259,15783
1048.6227397451,-0.00924516867442623,15198,15525
1052.35852428137,-0.0119781795996055,15162,15586
1056.08992912265,-0.00917087766929786,15135,15458
1059.81695426895,-0.00960419994271528,15071,15408
1063.53959972027,-0.00699316138820236,15093,15338
1067.2578654766,-0.0101861732138224,15001,15357
1070.97175153795,-0.0118555981615756,15068,15485
1075.91678676088,-0.00706836918624355,15053,15300
1079.62045353393,-0.00905616440511387,15044,15361
1083.31974061199,-0.00825718068457554,14952,15239
1087.01464799507,-0.0107612235415167,15027,15404
1090.70517568317,-0.00892006068090986,15035,15347
1094.39132367628,-0.00846884568451229,14981,15276
1098.0730919744,-0.0050115312842928,15078,15253
1101.75048057755,-0.00857964631634392,14936,15234
1105.4234894857,-0.00990370397248536,14957,15302
1110.31402183771,-0.0182344922480186,14762,15395
1113.97681145757,-0.0229875989852873,14552,15343
1117.63522138245,-0.0296053810672616,14246,15251
1121.28925161234,-0.0372813062295487,14135,15402
1124.93890214725,-0.0383306534973056,14078,15377
1128.58417298717,-0.0447266907886049,13920,15430
1132.2250641321,-0.0451473375923493,13747,15253
1135.86157558206,-0.0519911127003341,13682,15422
1140.70344465646,-0.0438639053991114,13860,15333
1144.32973681812,-0.0401721156650691,13961,15314
1147.95164928479,-0.0395894697428194,13998,15334
1151.56918205647,-0.0394080701567448,14097,15436
1155.18233513317,-0.0378400792327269,14049,15328
1158.79110851489,-0.0365747328355077,14033,15266
1162.39550220162,-0.0437664377561846,13817,15282
1165.99551619337,-0.0417111954726257,13878,15277
1169.59115049013,-0.0424538558027503,13935,15366
1174.37851669362,-0.0467968080654075,13940,15526
1177.96393170208,-0.0444225838502997,14011,15520
1181.54496701556,-0.0460105957164597,14066,15638
1185.12162263406,-0.0452530568097632,14214,15775
1188.69389855757,-0.043712148615229,14345,15864
1192.2617947861,-0.0466381393183601,14484,16126
1195.82531131964,-0.0391334770462863,14858,16259
1199.3844481582,-0.0395235121802651,15135,16577
1204.12315108408,-0.0370495756509371,15440,16815
1207.67206863434,-0.0383025066426358,15694,17141
1211.21660648961,-0.0311801727424107,16108,17307
