***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,32.83,,,,,,System Temp (C):,25.87,,,,,,,
Humidity (%):,16.1,,,,,,Humidity (%):,26.83,,,,,,,
Lamp Intensity:,1563,,,,,,Lamp Intensity:,1464,,,,,,,
Data Date-Time:,2021/10/27T16:00:10,,,,,,Data Date-Time:,2021/10/27T15:20:30,,,,,,,
Total Measurement Time in sec:,3.1514424,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 40min 55sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,-0.0448450367284983,3907,4332
904.71879766459,-0.0338710675463303,4241,4585
909.91882846218,-0.0211763275049395,4783,5022
913.813741916224,-0.0163260347063897,5247,5448
917.704275675283,-0.0213816018620461,5806,6099
921.590429739357,-0.0230143634221154,6615,6975
925.472204108447,-0.0238409829217353,7301,7713
929.349598782552,-0.0282071290836786,8062,8603
933.222613761673,-0.0259055316089587,8753,9291
937.091249045809,-0.031905420716205,9445,10165
942.242616565792,-0.0468399413162812,10098,11248
946.101032561631,-0.0403729245716286,10737,11783
949.955068862485,-0.0389617246865415,11368,12435
953.804725468354,-0.0405426850499515,11763,12914
957.650002379239,-0.0400863437046048,12410,13610
961.490899595139,-0.0462650218582441,12828,14270
965.327417116055,-0.0449052868709215,13467,14934
969.159554941986,-0.0436005246065278,14109,15599
972.987313072933,-0.0437651679582207,14704,16263
978.084177721996,-0.0437583546027517,15329,16954
981.901716564645,-0.0407291259247253,15958,17527
985.71487571231,-0.0457655033000763,16260,18067
989.52365516499,-0.0396139476671285,16837,18445
993.328054922685,-0.0423761250747274,17123,18878
997.128074985396,-0.0426785841231624,17383,19178
1000.92371535312,-0.0412275346571992,17694,19456
1004.71497602586,-0.037824728486842,18011,19650
1009.76317739732,-0.0458808727684847,17949,19949
1013.54421878176,-0.0444151220958919,18016,19956
1017.32088047122,-0.0445141850867582,18085,20037
1021.0931624657,-0.0423029050221789,18112,19965
1024.86106476519,-0.049772383629928,18035,20225
1028.62458736969,-0.0467064947255567,18011,20056
1032.38373027922,-0.0491955142202222,17917,20066
1036.13849349375,-0.0492396848634625,17900,20049
1039.8888770133,-0.0524916190001805,17918,20220
1044.88257551384,-0.0480333295152138,17948,20047
1048.6227397451,-0.0523696636415462,17697,19965
1052.35852428137,-0.049413570436372,17684,19815
1056.08992912265,-0.0487455424332052,17671,19770
1059.81695426895,-0.0489677098568331,17603,19704
1063.53959972027,-0.0500301370164703,17650,19805
1067.2578654766,-0.0469367565904514,17690,19709
1070.97175153795,-0.0466778863847401,17723,19734
1075.91678676088,-0.051332398546153,17702,19923
1079.62045353393,-0.0505820035499128,17689,19874
1083.31974061199,-0.0449867208287784,17821,19766
1087.01464799507,-0.0492276276807445,17763,19895
1090.70517568317,-0.0515287120230648,17694,19923
1094.39132367628,-0.0514102036215007,17785,20020
1098.0730919744,-0.0529947248175366,17722,20022
1101.75048057755,-0.0536752307610333,17833,20179
1105.4234894857,-0.0525392298109307,17823,20115
