***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Hadamard 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Hadamard,,,,,,Section Config Type:,Hadamard,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,6,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,30.94,,,,,,System Temp (C):,25.87,,,,,,,
Humidity (%):,19.66,,,,,,Humidity (%):,26.83,,,,,,,
Lamp Intensity:,1540,,,,,,Lamp Intensity:,1464,,,,,,,
Data Date-Time:,2021/10/27T15:36:24,,,,,,Data Date-Time:,2021/10/27T15:20:30,,,,,,,
Total Measurement Time in sec:,3.1538584,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-M-R2-OB,,,,,,Shift Vector Coefficients:,-6.20249141707927,0.0552441215585706,-0.000122501697169825,,,,,
Serial Number:,818R045,(95UB121GC2V818R045),,,,,Pixel to Wavelength Coefficients:,1776.51064022294,-0.918730919349196,-0.000243316388033348,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.3.2,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,3hr 40min 15sec ,,,,,,,
UUID:,DE:66:30:83:1F:90:60:37,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.813664922249,-0.0049735246908061,3907,3952
904.71879766459,-0.0110209844949277,4241,4350
909.91882846218,0.0104765069411584,4783,4669
913.813741916224,0.0071772051283871,5247,5161
917.704275675283,0.0122900264133447,5806,5644
921.590429739357,0.0121162971231517,6615,6433
925.472204108447,0.00840867471437069,7301,7161
929.349598782552,0.00711484393937831,8062,7931
933.222613761673,0.00134171981668913,8753,8726
937.091249045809,-0.0033893645622223,9445,9519
942.242616565792,-0.0061069997801002,10098,10241
946.101032561631,-0.00246037002555692,10737,10798
949.955068862485,0.00410710644687367,11368,11261
953.804725468354,-0.00393262193472203,11763,11870
957.650002379239,-0.00279065687540569,12410,12490
961.490899595139,-0.0078839755928033,12828,13063
965.327417116055,-0.00404445677753295,13467,13593
969.159554941986,-0.00322007764066679,14109,14214
972.987313072933,-0.00554669546383291,14704,14893
978.084177721996,-0.00470578349251583,15329,15496
981.901716564645,-0.000299260155352106,15958,15969
985.71487571231,-0.00775617379470724,16260,16553
989.52365516499,0.000748672497797617,16837,16808
993.328054922685,-0.00285662873731393,17123,17236
997.128074985396,-0.00211845308073656,17383,17468
1000.92371535312,-0.00417699760301705,17694,17865
1004.71497602586,-0.00355410240761102,18011,18159
1009.76317739732,-0.00631738407444332,17949,18212
1013.54421878176,-0.00714854982931149,18016,18315
1017.32088047122,-0.00733405774925817,18085,18393
1021.0931624657,-0.00348679323363335,18112,18258
1024.86106476519,-0.0066196330121046,18035,18312
1028.62458736969,-0.00662838682660311,18011,18288
1032.38373027922,-0.00687767539804954,17917,18203
1036.13849349375,-0.00831463954788264,17900,18246
1039.8888770133,-0.00506036026452026,17918,18128
1044.88257551384,-0.000966818034867629,17948,17988
1048.6227397451,-0.00531716161331927,17697,17915
1052.35852428137,-0.00602400431950763,17684,17931
1056.08992912265,-0.00117808126104321,17671,17719
1059.81695426895,-0.00164986053255044,17603,17670
1063.53959972027,0.000147660617471633,17650,17644
1067.2578654766,0.00167263600327925,17690,17622
1070.97175153795,0.00147276854610687,17723,17663
1075.91678676088,0.000343606841696034,17702,17688
1079.62045353393,0.000368431276715445,17689,17674
1083.31974061199,0.00416275525364271,17821,17651
1087.01464799507,0.000220100257385985,17763,17754
1090.70517568317,0.000933702781843054,17694,17656
1094.39132367628,0.0014921281622248,17785,17724
1098.0730919744,2.45066434567097E-05,17722,17721
